,text,place,uri,collector,area,lat,lon
37161,Επήα να κόψω τ' αυτιά και 'βαλα και κέρατα,"Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/209356,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
12872,"Όταν οι Λέριοι θερίζαν, Οι Καλύμνιοι πάν νά σπείρουν",Ρόδος,http://hdl.handle.net/20.500.11853/228385,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13168,"Σκότωνε τρελλούς, πλέρωνε τζερεμέ",Ρόδος,http://hdl.handle.net/20.500.11853/228441,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
7420,Κείνος που 'χει τα γέννια έχει και τα χτένια,Ρόδος,http://hdl.handle.net/20.500.11853/185313,"Βρόντης, Αναστάσιος",Ρόδος,36.17262995,27.919418145633188
12654,Να κόψη τα λάχανα να ξεραθθούν η κουτσούμπρες,Ρόδος,http://hdl.handle.net/20.500.11853/205583,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
37260,"Στον ξένογ κώλο χίλιες ξυλιές, στοδ δικό σου μη καμμιά","Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/209361,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
97946,Είναι μιάλου καλαθκιού κώλος,"Ρόδος, Σάλακος",http://hdl.handle.net/20.500.11853/274279,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
12753,Ο κόσμος τώχε βούκινο κ' η γρηά κρυφό μυστήριο,Ρόδος,http://hdl.handle.net/20.500.11853/273744,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13391,"Του καιρού που 'διναν, τους σκύλλους με τα λουκάνικα",Ρόδος,http://hdl.handle.net/20.500.11853/267381,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61158,Κουλλούρι σου στείλαμε κ΄ήρτες ;,Ρόδος,http://hdl.handle.net/20.500.11853/173325,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
13052,Που σμίγει με τα πίτερα οι χοίροι τον μου(δ)ίζουν,Ρόδος,http://hdl.handle.net/20.500.11853/264488,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
97978,Ήρτε το σκοινί στον γκόμπο,Ρόδος,http://hdl.handle.net/20.500.11853/202156,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
13188,"Στης σαράντα του πισσίτη, βάλλω άλλον εις το σπίτι",Ρόδος,http://hdl.handle.net/20.500.11853/186746,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12470,Και τα μονά δικά του και τα ζυ(γ)ά δικά του,Ρόδος,http://hdl.handle.net/20.500.11853/170719,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
98171,Ψωμνιά στο μοναστήριν γκαι καλογέροι πόσοι,Ρόδος,http://hdl.handle.net/20.500.11853/282651,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
13338,"Το πολύ περίσσιο, χαλά και το ίσιο",Ρόδος,http://hdl.handle.net/20.500.11853/244909,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12740,"Ο καλός μύλος ό,τι βρη, μιασιτάρι,μια κλιθάρι",Ρόδος,http://hdl.handle.net/20.500.11853/284192,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
98117,Τα παιδιά είναιμ παίδεψη,Ρόδος,http://hdl.handle.net/20.500.11853/264370,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
12223,Είδα και πολλούς σπανούς μα 'ίχαν και κάπου τρίχα,Ρόδος,http://hdl.handle.net/20.500.11853/264464,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12940,Παπάς εγένεις Βάγια; Έτσι τόφερ' η κατάρα,Ρόδος,http://hdl.handle.net/20.500.11853/264471,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13067,Που τον κακοπληρωτή κι' άχερα,Ρόδος,http://hdl.handle.net/20.500.11853/268644,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
7522,Των φρενίμων τα παλιά οι λωλοί τα κατελούν,Ρόδος,http://hdl.handle.net/20.500.11853/218003,"Βρόντης, Αναστάσιος",Ρόδος,36.17262995,27.919418145633188
12710,"Ο Γρηγόρης εγρηγόρει κι ο Μελέτης εμελέτα κι ο Γρηγόρης την επήρε, του Μελέτη τη γυναίκα",Ρόδος,http://hdl.handle.net/20.500.11853/186816,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12030,Γαληνά και ταπεινά να μη σε 'κούση η γειτονιά,Ρόδος,http://hdl.handle.net/20.500.11853/170647,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12713,Ο Ήλιος βγαίνει κι' ο κόσμος τον θθωρεί,Ρόδος,http://hdl.handle.net/20.500.11853/186692,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
37256,"Σασ σε παρακαλούσαν, ας μην ήσουν πολλά χαδούσα","Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/244645,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
37140,Βοθά σε η νύχτα κι' η αυγή και φαίνεσαι καματερή,"Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/227936,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
97982,"Θέλεις άρρωστε, τσουβρά;",Ρόδος,http://hdl.handle.net/20.500.11853/156802,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
37130,Αλλού μπουκιά κι αλλού ξυλιά,"Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/227924,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
12135,Έκατσεν η πομπή στις στράτες κι' εναέλα τους διαβάτες,Ρόδος,http://hdl.handle.net/20.500.11853/264401,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
37226,"Όπου 'κούεις μηάλο τρύος, έπαιρνε μικρό καλάθι","Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/186079,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
61159,Κουλούρι μου! Αλλού επλάσσουσου κι' αλλού ετάσσουσου,Ρόδος,http://hdl.handle.net/20.500.11853/150766,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
12686,"Ξένοι πόνοι, ξένα γέλοια",Ρόδος,http://hdl.handle.net/20.500.11853/205587,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13317,"Το καρύδι, ή πολλές πέτρες, ρίχνουν το",Ρόδος,http://hdl.handle.net/20.500.11853/244900,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13319,"Το κοντό μας γαδουράκι, είνε πάντα πουλαράκι",Ρόδος,http://hdl.handle.net/20.500.11853/209544,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12296,Η γλώσσα κόκκαλα δεν έχει και κόκκαλα τσακά,Ρόδος,http://hdl.handle.net/20.500.11853/170697,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61820,"Σαδ δε σσε κόφτη μη ρωτάς, ποτθέ κακόν να μην έχης",Ρόδος,http://hdl.handle.net/20.500.11853/245663,"Λαγκάνης, Ευστάθιος",Ρόδος,36.17262995,27.919418145633188
12758,Ο λό(γ)ος σου με χόρτασε και το ψωμί σου φα' το,Ρόδος,http://hdl.handle.net/20.500.11853/209518,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
7434,"Να 'ταν η δουλειά καλή, εκαμνέν την κί ο καδής",Ρόδος,http://hdl.handle.net/20.500.11853/185301,"Βρόντης, Αναστάσιος",Ρόδος,36.17262995,27.919418145633188
12671,Νά λείπαν τά πιπέρια μου νά δώ τίς μαεριές σου,Ρόδος,http://hdl.handle.net/20.500.11853/276798,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12229,Είναι προκομμένος σαν τη κάτω πέτρα του μύλου,Ρόδος,http://hdl.handle.net/20.500.11853/264396,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61113,Εκρεμάσαν του τα κουτάλια,Ρόδος,http://hdl.handle.net/20.500.11853/272183,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
11854,"Άδεια πηγάδια, γεμάτα αμπάρια",Ρόδος,http://hdl.handle.net/20.500.11853/244761,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
97975,Ήβγηκεν του τού θεριστή κι ας κοιμάται κιόλα,Ρόδος,http://hdl.handle.net/20.500.11853/164541,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
97941,Εγίνη γκολοκύττα κι έθελε γκαι βούρβουχα,"Ρόδος, Σάλακος",http://hdl.handle.net/20.500.11853/202173,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
12060,Για το κλανί με δέρνουσι κι' εγώ κλάνο κο που μαι,Ρόδος,http://hdl.handle.net/20.500.11853/170653,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12390,Θρέψε λύκον να σε φάη,Ρόδος,http://hdl.handle.net/20.500.11853/170703,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
7415,Κάμε του γά(δ)αρου καλόν να δής κλώτσους,Ρόδος,http://hdl.handle.net/20.500.11853/185358,"Βρόντης, Αναστάσιος",Ρόδος,36.17262995,27.919418145633188
61133,Θέλω ν' αγιάσω αμά δεν μ' αφήνουν οι διαβόλοι,Ρόδος,http://hdl.handle.net/20.500.11853/150768,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
12699,Ο Άρχοντας έφαε κι' έβρασε κι' ο φτωχός εκρύωσε,Ρόδος,http://hdl.handle.net/20.500.11853/142649,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61107,Εγείνηκα ροσφάει,Ρόδος,http://hdl.handle.net/20.500.11853/291250,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
12716,"Ο Θεός εμίσησε τον άρχοντα κλέφτη, το φτωχό περήφανο και το γέρο πόρνο",Ρόδος,http://hdl.handle.net/20.500.11853/142647,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12510,Κατά το(μ) μαστρο - Γιάννη και τα κοπέλλια του,Ρόδος,http://hdl.handle.net/20.500.11853/205564,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
11851,Ά δεν έχης γέρον στείλε κι γόρασε,Ρόδος,http://hdl.handle.net/20.500.11853/170637,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13225,"Τα 'παινεμένα 'λάχανα, βγαίνουσι τσικνισμένα",Ρόδος,http://hdl.handle.net/20.500.11853/244889,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13215,Τ' αμπέλια θελ' αμπελουργούς και τα καράβια ναύτες,Ρόδος,http://hdl.handle.net/20.500.11853/142690,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
37200,Να 'τον η δουλιά καλή έκαμνέ την κι' ο καδής,"Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/186081,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
12977,Πότ΄εγένη η γρηά κοπέλλα; όταν ηύρες τον καιρόν της,Ρόδος,http://hdl.handle.net/20.500.11853/267378,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61176,Ξένοι πόνοι ξένα γέλοια,Ρόδος,http://hdl.handle.net/20.500.11853/206884,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
12155,Ένας λωλλός ρίχνει μια πέτρα και χίλιοι φρένιμοι δεν εμπορούν να την εβγάλουν,Ρόδος,http://hdl.handle.net/20.500.11853/284184,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
97877,Άκοπη πατίχα,Ρόδος,http://hdl.handle.net/20.500.11853/156813,"Παπαχριστόδουλος, Χ.",Ρόδος,36.17262995,27.919418145633188
37258,Σούττα ήβραμε τομ παπά να θάψουμε τημ παπαδιά,"Ρόδος, Αφάντος",http://hdl.handle.net/20.500.11853/244664,"Καληδόνης, Γ.",Ρόδος,36.17262995,27.919418145633188
12554,Λαγού μαλλί...,Ρόδος,http://hdl.handle.net/20.500.11853/228508,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12687,"Ξένον σκύλλον κι αν ταΐζης, τα ψωμιά σου μόνο χάνεις",Ρόδος,http://hdl.handle.net/20.500.11853/209508,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13222,Τ' είναι σήκωσε και δέσε τ' είναι δέσε και κουβάλα,Ρόδος,http://hdl.handle.net/20.500.11853/170803,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
61148,"Κατά μάνα, κατά κύρι, κατά γυιο καραβοκύρι",Ρόδος,http://hdl.handle.net/20.500.11853/206891,"Κωνσταντινίδης, Θεόδωρος",Ρόδος,36.17262995,27.919418145633188
13176,Στα είκοσ' είσαι Βενετιά στα τριάντα είσαι χώρα στα σαράντα μάδευκε και στα πενήντα 'φόρα,Ρόδος,http://hdl.handle.net/20.500.11853/170781,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
13022,"Που καή στην αλευριά, φυσά και τον αξύαλο",Ρόδος,http://hdl.handle.net/20.500.11853/228423,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
12089,Δεν είναι που θα περάση ο ποντικός που τα γένεια μου μόνον που θα το κάμη στράτα,Ρόδος,http://hdl.handle.net/20.500.11853/264390,"Δρακίδης, Γεράσιμος Δ.",Ρόδος,36.17262995,27.919418145633188
